"","id","sample.size","ncase","ncontrol","sex","category","subcategory","unit","group_name","build","consortium","year","population","trait","note","pmid","filename","nsnp","delimiter","header","mr","chr_col","pos_col","oa_col","ea_col","snp_col","pval_col","beta_col","se_col","eaf_col"
"82","finn-b-AB1_VIRAL_OTHER_INTEST_INFECTIONS",201463,4165,197298,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Viral and other specified intestinal infections","AB1_VIRAL_OTHER_INTEST_INFECTIONS",NA,"finngen_R5_AB1_VIRAL_OTHER_INTEST_INFECTIONS.gz",16380421,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"83","finn-b-AB1_VIRAL_SKIN_MUCOUS_MEMBRANE",218792,6936,211856,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Viral infections characterized by skin and mucous membrane lesions","AB1_VIRAL_SKIN_MUCOUS_MEMBRANE",NA,"finngen_R5_AB1_VIRAL_SKIN_MUCOUS_MEMBRANE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"84","finn-b-AB1_VIRAL_SKIN_NOS",212384,528,211856,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified","AB1_VIRAL_SKIN_NOS",NA,"finngen_R5_AB1_VIRAL_SKIN_NOS.gz",16380433,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"85","finn-b-AB1_VIRAL_WARTS",213385,1529,211856,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Viral warts","AB1_VIRAL_WARTS",NA,"finngen_R5_AB1_VIRAL_WARTS.gz",16380437,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"86","finn-b-AB1_VIRAN_CNS_INFECTIONS_NOS",217814,177,217637,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Viral infections of central nervous system, not elsewhere classified/unspecified","AB1_VIRAN_CNS_INFECTIONS_NOS",NA,"finngen_R5_AB1_VIRAN_CNS_INFECTIONS_NOS.gz",16380460,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"87","finn-b-AB1_WHOOPCOUGH",197741,81,197660,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Whooping cough","AB1_WHOOPCOUGH",NA,"finngen_R5_AB1_WHOOPCOUGH.gz",16380400,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"88","finn-b-AB1_ZOONOTIC_BACTERIAL",218792,242,218550,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Certain zoonotic bacterial diseases","AB1_ZOONOTIC_BACTERIAL",NA,"finngen_R5_AB1_ZOONOTIC_BACTERIAL.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"89","finn-b-AB1_ZOSTER",213936,2080,211856,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Zoster [herpes zoster]","AB1_ZOSTER",NA,"finngen_R5_AB1_ZOSTER.gz",16380433,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"90","finn-b-ABDOM_HERNIA",218792,7619,211173,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Hernia of abodminal wall","ABDOM_HERNIA",NA,"finngen_R5_ABDOM_HERNIA.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"91","finn-b-ABDOM_HERNIA_POSTOP",138075,2551,135524,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Hernia of abodminal wall, postoperative","ABDOM_HERNIA_POSTOP",NA,"finngen_R5_ABDOM_HERNIA_POSTOP.gz",16379928,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"92","finn-b-ACUTE_DRUGADVERS_INTERSTITIAL_LUNG_DISORD",218792,86,218706,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Acute drug-induced interstitial lung disorder","ACUTE_DRUGADVERS_INTERSTITIAL_LUNG_DISORD",NA,"finngen_R5_ACUTE_DRUGADVERS_INTERSTITIAL_LUNG_DISORD.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"93","finn-b-AD_AM",215693,800,214893,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","AlzheimerÕs disease (Atypical or mixed)","AD_AM",NA,"finngen_R5_AD_AM.gz",16380464,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"94","finn-b-AD_AM_EXMORE",112271,800,111471,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","AlzheimerÕs disease (Atypical or mixed) (more controls excluded)","AD_AM_EXMORE",NA,"finngen_R5_AD_AM_EXMORE.gz",16379412,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"95","finn-b-AD_EO",215472,587,214885,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","AlzheimerÕs disease (Early onset)","AD_EO",NA,"finngen_R5_AD_EO.gz",16380464,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"96","finn-b-AD_EO_EXMORE",112058,587,111471,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","AlzheimerÕs disease (Early onset) (more controls excluded)","AD_EO_EXMORE",NA,"finngen_R5_AD_EO_EXMORE.gz",16379428,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"97","finn-b-AD_LO",217541,2670,214871,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","AlzheimerÕs disease (Late onset)","AD_LO",NA,"finngen_R5_AD_LO.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"98","finn-b-AD_LO_EXMORE",114141,2670,111471,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","AlzheimerÕs disease (Late onset) (more controls excluded)","AD_LO_EXMORE",NA,"finngen_R5_AD_LO_EXMORE.gz",16379476,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"99","finn-b-AD_U",215052,159,214893,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","AlzheimerÕs disease (undefined)","AD_U",NA,"finngen_R5_AD_U.gz",16380464,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"100","finn-b-AD_U_EXMORE",111630,159,111471,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","AlzheimerÕs disease (undefined) (more controls excluded)","AD_U_EXMORE",NA,"finngen_R5_AD_U_EXMORE.gz",16379392,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"101","finn-b-ALCODELIRIUM",218792,1210,217582,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Alcohol withdrawal state with deliriumÊ","ALCODELIRIUM",NA,"finngen_R5_ALCODELIRIUM.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"102","finn-b-ALCOGASTRITIS",218792,250,218542,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Alcoholic gastritis (ALCOGASTRITIS)","ALCOGASTRITIS",NA,"finngen_R5_ALCOGASTRITIS.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"103","finn-b-ALCOHOLACUTE10",218792,3266,215526,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Acute alcohol intoxication (ALCOHOLACUTE10)","ALCOHOLACUTE10",NA,"finngen_R5_ALCOHOLACUTE10.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"104","finn-b-ALCOHOLMENTAL",218792,9672,209120,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Mental and behavioural disorders due to alcohol, excluding acute intoxication","ALCOHOLMENTAL",NA,"finngen_R5_ALCOHOLMENTAL.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"105","finn-b-ALCOHOL_RELATED",218792,13361,205431,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Alcohol related diseases and deaths, all endoints","ALCOHOL_RELATED",NA,"finngen_R5_ALCOHOL_RELATED.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"106","finn-b-ALCOLIVER",218792,1416,217376,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Alcoholic liver disease (ALCOLIVER)","ALCOLIVER",NA,"finngen_R5_ALCOLIVER.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"107","finn-b-ALCONEURODEGEN",218792,313,218479,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Degeneration of nervous system due to alcohol","ALCONEURODEGEN",NA,"finngen_R5_ALCONEURODEGEN.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"108","finn-b-ALCOPANCACU",218792,457,218335,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Acohol-induced acute pancreatitis","ALCOPANCACU",NA,"finngen_R5_ALCOPANCACU.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"109","finn-b-ALCOPANCCHRON",218792,977,217815,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Alcohol-induced chronic pancreatitis","ALCOPANCCHRON",NA,"finngen_R5_ALCOPANCCHRON.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"110","finn-b-ALCOPOLYNEU",218792,125,218667,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Alcohol induced polyneuropathy (ALCOPOLYNEU)","ALCOPOLYNEU",NA,"finngen_R5_ALCOPOLYNEU.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"111","finn-b-ALCO_PRESCRIPTION",218792,1588,217204,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Use of disulfiram, acamprosate or naltrexone","ALCO_PRESCRIPTION",NA,"finngen_R5_ALCO_PRESCRIPTION.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"112","finn-b-ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN",218792,296,218496,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Allergic contact dermatitis due to drugs in contact with skin","ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN",NA,"finngen_R5_ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"113","finn-b-ALLERG_ASTHMA",140308,4859,135449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Allergic asthma (mode)","ALLERG_ASTHMA",NA,"finngen_R5_ALLERG_ASTHMA.gz",16379987,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"114","finn-b-ALLERG_ASTHMA_EXMORE",135910,4859,131051,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Allergic asthma (mode) (more controls excluded)","ALLERG_ASTHMA_EXMORE",NA,"finngen_R5_ALLERG_ASTHMA_EXMORE.gz",16379893,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"115","finn-b-ALLERG_RHINITIS",217914,5527,212387,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Allergic rhinitis","ALLERG_RHINITIS",NA,"finngen_R5_ALLERG_RHINITIS.gz",16380461,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"116","finn-b-AMN2",211378,1230,210148,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Transient global amnesia","AMN2",NA,"finngen_R5_AMN2.gz",16380453,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"117","finn-b-ANAPH_SHOCK_ADVER_EFFECT_CORRE_DRUG_MEDICAM_PROPE_ADMINISTE",218792,132,218660,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Anaphylactic shock due to adverse effect of correct drug or medicament properly administered","ANAPH_SHOCK_ADVER_EFFECT_CORRE_DRUG_MEDICAM_PROPE_ADMINISTE",NA,"finngen_R5_ANAPH_SHOCK_ADVER_EFFECT_CORRE_DRUG_MEDICAM_PROPE_ADMINISTE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"118","finn-b-ANOSMIA",60206,379,59827,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Anosmia","ANOSMIA",NA,"finngen_R5_ANOSMIA.gz",16374196,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"119","finn-b-ANTIDEPRESSANTS",118669,58842,59827,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Depression medications","ANTIDEPRESSANTS",NA,"finngen_R5_ANTIDEPRESSANTS.gz",16379737,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"120","finn-b-APPENDACUT_COMPLIC",205614,3728,201886,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Acute appendicitis, with complications","APPENDACUT_COMPLIC",NA,"finngen_R5_APPENDACUT_COMPLIC.gz",16380433,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"121","finn-b-APPENDACUT_NOCOMPLIC",213785,11899,201886,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Acute appendicitis, no complications","APPENDACUT_NOCOMPLIC",NA,"finngen_R5_APPENDACUT_NOCOMPLIC.gz",16380453,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"122","finn-b-APPENDICITIS_BROAD",218652,16766,201886,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Appendicitis, broad definition","APPENDICITIS_BROAD",NA,"finngen_R5_APPENDICITIS_BROAD.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"123","finn-b-ARTHRO_SPEC",173151,317,172834,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other specific arthropathies","ARTHRO_SPEC",NA,"finngen_R5_ARTHRO_SPEC.gz",16380281,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"124","finn-b-ARTRHO_POSTDYSENTERIC",217811,128,217683,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Postydysenteric arthropathy","ARTRHO_POSTDYSENTERIC",NA,"finngen_R5_ARTRHO_POSTDYSENTERIC.gz",16380461,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"125","finn-b-ASTHMA_ACUTE_RESPIRATORY_INFECTIONS",142797,7348,135449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Asthma-related acute respiratory infections","ASTHMA_ACUTE_RESPIRATORY_INFECTIONS",NA,"finngen_R5_ASTHMA_ACUTE_RESPIRATORY_INFECTIONS.gz",16379925,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"126","finn-b-ASTHMA_ALLERG",137664,2215,135449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Asthma and allergy","ASTHMA_ALLERG",NA,"finngen_R5_ASTHMA_ALLERG.gz",16379853,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"127","finn-b-ASTHMA_ALLERG_EXMORE",133266,2215,131051,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Asthma and allergy (more controls excluded)","ASTHMA_ALLERG_EXMORE",NA,"finngen_R5_ASTHMA_ALLERG_EXMORE.gz",16379753,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"128","finn-b-ASTHMA_CHILD",138474,3025,135449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Childhood asthma (age<16)","ASTHMA_CHILD",NA,"finngen_R5_ASTHMA_CHILD.gz",16379865,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"129","finn-b-ASTHMA_CHILD_EXMORE",134076,3025,131051,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Childhood asthma (age<16) (more controls excluded)","ASTHMA_CHILD_EXMORE",NA,"finngen_R5_ASTHMA_CHILD_EXMORE.gz",16379765,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"130","finn-b-ASTHMA_EOSINOPHIL_SUGG",136633,1184,135449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Suggestive for eosinophilic asthma","ASTHMA_EOSINOPHIL_SUGG",NA,"finngen_R5_ASTHMA_EOSINOPHIL_SUGG.gz",16379830,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"131","finn-b-ASTHMA_HOSPITAL_MAIN",218792,17433,201359,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Asthma, hospital admissions , main diagnosis only","ASTHMA_HOSPITAL_MAIN",NA,"finngen_R5_ASTHMA_HOSPITAL_MAIN.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"132","finn-b-ASTHMA_INFECTIONS",145544,10095,135449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Asthma-related infections","ASTHMA_INFECTIONS",NA,"finngen_R5_ASTHMA_INFECTIONS.gz",16379970,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"133","finn-b-ASTHMA_MIXED",136173,724,135449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Asthma mixed form (mode)","ASTHMA_MIXED",NA,"finngen_R5_ASTHMA_MIXED.gz",16379833,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"134","finn-b-ASTHMA_MIXED_EXMORE",131775,724,131051,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Asthma mixed form (mode) (more controls excluded)","ASTHMA_MIXED_EXMORE",NA,"finngen_R5_ASTHMA_MIXED_EXMORE.gz",16379744,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"135","finn-b-ASTHMA_MODE",155386,19573,135813,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Asthma (mode)","ASTHMA_MODE",NA,"finngen_R5_ASTHMA_MODE.gz",16380170,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"136","finn-b-ASTHMA_NAS",144892,9443,135449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Asthma, unspecified (mode)","ASTHMA_NAS",NA,"finngen_R5_ASTHMA_NAS.gz",16379960,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"137","finn-b-ASTHMA_NAS_EXMORE",140494,9443,131051,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","""Asthma, unspecified (mode)"" (more controls excluded)","ASTHMA_NAS_EXMORE",NA,"finngen_R5_ASTHMA_NAS_EXMORE.gz",16379918,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"138","finn-b-ASTHMA_NONALLERG",187303,3155,184148,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Non-allergic asthma","ASTHMA_NONALLERG",NA,"finngen_R5_ASTHMA_NONALLERG.gz",16380374,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"139","finn-b-ASTHMA_NOS_EXMORE",132829,1778,131051,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Undetermined asthma (more controls excluded)","ASTHMA_NOS_EXMORE",NA,"finngen_R5_ASTHMA_NOS_EXMORE.gz",16379751,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"140","finn-b-ASTHMA_OBESITY",139591,4142,135449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Obesity related asthma","ASTHMA_OBESITY",NA,"finngen_R5_ASTHMA_OBESITY.gz",16379879,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"141","finn-b-ASTHMA_OPPORTUNIST_INFECTIONS",136006,557,135449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Asthma and opportunit respiratory infection","ASTHMA_OPPORTUNIST_INFECTIONS",NA,"finngen_R5_ASTHMA_OPPORTUNIST_INFECTIONS.gz",16379847,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"142","finn-b-ASTHMA_PNEUMONIA",140981,5532,135449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Asthma-related pneumonia","ASTHMA_PNEUMONIA",NA,"finngen_R5_ASTHMA_PNEUMONIA.gz",16379920,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"143","finn-b-ASTHMA_PNEUMONIA_AND_SEPSIS",140994,5545,135449,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Asthma-related pneumonia or sepsis","ASTHMA_PNEUMONIA_AND_SEPSIS",NA,"finngen_R5_ASTHMA_PNEUMONIA_AND_SEPSIS.gz",16379920,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"144","finn-b-ASTHMA_SEPTICHE_PNEUMONIA",208794,470,208324,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Pneumonia derived septichemia (ASTHMA_SEPTICHE_PNEUMONIA)","ASTHMA_SEPTICHE_PNEUMONIA",NA,"finngen_R5_ASTHMA_SEPTICHE_PNEUMONIA.gz",16380447,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"145","finn-b-ATOPIC_STRICT",218467,5321,213146,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Atopic  dermatitis, strict definition","ATOPIC_STRICT",NA,"finngen_R5_ATOPIC_STRICT.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"146","finn-b-ATOPIC_STRICT_REIMB",204300,5646,198654,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Atopic dermatitis, strict definition with reimbursement","ATOPIC_STRICT_REIMB",NA,"finngen_R5_ATOPIC_STRICT_REIMB.gz",16380441,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"147","finn-b-AUD",218792,8866,209926,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Alcohol use disorder, ICD-based","AUD",NA,"finngen_R5_AUD.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"148","finn-b-AUD_SWEDISH",218792,12204,206588,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Alcohol use disorder, Swedish definition","AUD_SWEDISH",NA,"finngen_R5_AUD_SWEDISH.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"149","finn-b-AUTOIMMUNE",218792,42202,176590,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Autoimmune diseases","AUTOIMMUNE",NA,"finngen_R5_AUTOIMMUNE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"150","finn-b-AUTOIMMUNE_HYPERTHYROIDISM",173938,962,172976,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Autoimmune hyperthyroidism","AUTOIMMUNE_HYPERTHYROIDISM",NA,"finngen_R5_AUTOIMMUNE_HYPERTHYROIDISM.gz",16380189,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"151","finn-b-BACT_INTEST_INFECTION_NOS",216964,893,216071,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other specified/unspecified bacterial intestinal infections","BACT_INTEST_INFECTION_NOS",NA,"finngen_R5_BACT_INTEST_INFECTION_NOS.gz",16380462,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"152","finn-b-BRONCHITIS",218792,27361,191431,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Bronchitis","BRONCHITIS",NA,"finngen_R5_BRONCHITIS.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"153","finn-b-C3_AML",218792,90,218702,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Acute myeloid leukaemia","C3_AML",NA,"finngen_R5_C3_AML.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"154","finn-b-C3_AML_EXALLC",174096,90,174006,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Acute myeloid leukaemia (all cancers excluded)","C3_AML_EXALLC",NA,"finngen_R5_C3_AML_EXALLC.gz",16380304,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"155","finn-b-C3_ANUS_ANALCANAL",218792,108,218684,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Malignant neoplasm of anus and anal canal","C3_ANUS_ANALCANAL",NA,"finngen_R5_C3_ANUS_ANALCANAL.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"156","finn-b-C3_ANUS_ANALCANAL_EXALLC",174114,108,174006,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Malignant neoplasm of anus and anal canal (all cancers excluded)","C3_ANUS_ANALCANAL_EXALLC",NA,"finngen_R5_C3_ANUS_ANALCANAL_EXALLC.gz",16380303,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"157","finn-b-C3_BILIARY_TRACT",218792,109,218683,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Malignant neoplasm of other and unspecified parts of biliary tract","C3_BILIARY_TRACT",NA,"finngen_R5_C3_BILIARY_TRACT.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"158","finn-b-C3_BILIARY_TRACT_EXALLC",174115,109,174006,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Malignant neoplasm of other and unspecified parts of biliary tract (all cancers excluded)","C3_BILIARY_TRACT_EXALLC",NA,"finngen_R5_C3_BILIARY_TRACT_EXALLC.gz",16380304,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"159","finn-b-C3_BLADDER",218792,1115,217677,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Malignant neoplasm of bladder","C3_BLADDER",NA,"finngen_R5_C3_BLADDER.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"160","finn-b-C3_BLADDER_EXALLC",175121,1115,174006,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Malignant neoplasm of bladder (all cancers excluded)","C3_BLADDER_EXALLC",NA,"finngen_R5_C3_BLADDER_EXALLC.gz",16380305,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"161","finn-b-C3_BONE_CARTILAGE",218792,119,218673,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Malignant neoplasm of bone and articular cartilage","C3_BONE_CARTILAGE",NA,"finngen_R5_C3_BONE_CARTILAGE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"162","finn-b-C3_BONE_CARTILAGE_EXALLC",174125,119,174006,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Malignant neoplasm of bone and articular cartilage (all cancers excluded)","C3_BONE_CARTILAGE_EXALLC",NA,"finngen_R5_C3_BONE_CARTILAGE_EXALLC.gz",16380303,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
